"""https://github.com/divio/django-cms/issues/6149""",divio/django-cms,"['""component: alias plugin""', '""kind: bug""', '""status: accepted""']","""closed""",no 
"""https://github.com/ContinuumIO/blaze/issues/1113""",ContinuumIO/blaze,"['""bug""', '""dask""', '""dependency""']","""closed""",atop paramter type errors 
"""https://github.com/ansible/ansible/issues/17982""",ansible/ansible,"['""affects_2.2""', '""bug_report""', '""in progress""']","""closed""",no 
"""https://github.com/esikachev/my-dev-server/issues/24""",esikachev/my-dev-server,"['""bug""', '""priority/P1""']","""closed""",no 
"""https://github.com/trailofbits/manticore/issues/735""",trailofbits/manticore,"['""bug""', '""ethereum""']","""closed""",check for state type 
"""https://github.com/ansible/ansible/issues/36014""",ansible/ansible,"['""affects_2.5""', '""bug_report""', '""module""', '""support:core""', '""windows""']","""closed""",check for category names 
"""https://github.com/ansible/ansible/issues/15649""",ansible/ansible,"['""bug_report""', '""in progress""', '""P2""']","""closed""",possible 
"""https://github.com/ansible/ansible/issues/27511""",ansible/ansible,"['""affects_2.4""', '""bug_report""', '""support:core""']","""closed""",check for type of dname 
"""https://github.com/androguard/androguard/issues/277""",androguard/androguard,"['""bug""', '""decompiler""']","""closed""",no 
"""https://github.com/ansible/ansible/issues/40273""",ansible/ansible,"['""affects_2.5""', '""bug""', '""cloud""', '""module""', '""support:community""']","""closed""",no 
"""https://github.com/rtfd/readthedocs.org/issues/1637""",rtfd/readthedocs.org,"['""Bug""']","""closed""",no 
"""https://github.com/ansible/ansible/issues/34288""",ansible/ansible,"['""affects_2.4""', '""bug_report""', '""module""', '""support:community""']","""closed""",see if we can do a check for types
"""https://github.com/saltstack/salt/issues/22561""",saltstack/salt,"['""Bug""', '""Core""', '""Fixed Pending Verification""', '""High Severity""', '""P3""']","""closed""",no 
"""https://github.com/EUDAT-B2SHARE/b2share/issues/667""",EUDAT-B2SHARE/b2share,"['""Bug""', '""DONE""']","""closed""",possible 
"""https://github.com/streamlink/streamlink/issues/318""",streamlink/streamlink,"['""bug""']","""closed""",no 
"""https://github.com/zyga/guacamole/issues/4""",zyga/guacamole,"['""bug""']","""closed""",no 
"""https://github.com/tum-ens/urbs/issues/147""",tum-ens/urbs,"['""bug""']","""closed""",check for types of imported or exported 
"""https://github.com/ganga-devs/ganga/issues/945""",ganga-devs/ganga,"['""bug""', '""Core""']","""closed""","check for this_file, don’t think it exists "
"""https://github.com/airbnb/streamalert/issues/787""",airbnb/streamalert,"['""bug""', '""rules engine""']","""closed""",iunstance check 
"""https://github.com/TechEmpower/FrameworkBenchmarks/issues/1600""",TechEmpower/FrameworkBenchmarks,"['""Bug: Toolset""']","""closed""",no 
"""https://github.com/mypaint/mypaint/issues/86""",mypaint/mypaint,"['""bug""']","""closed""",check for e.type 
"""https://github.com/ansible/ansible/issues/37387""",ansible/ansible,"['""affects_2.4""', '""bug""', '""module""', '""python3""', '""support:community""']","""closed""",type errors
"""https://github.com/numpy/numpy/issues/8090""",numpy/numpy,"['""00 - Bug""', '""component: numpy.linalg""']","""closed""",no 
"""https://github.com/awesto/django-shop/issues/539""",awesto/django-shop,"['""bug""']","""closed""","get template, type "
"""https://github.com/ansible/ansible/issues/34931""",ansible/ansible,"['""affects_2.4""', '""bug_report""', '""support:core""']","""closed""",no 
"""https://github.com/pandas-dev/pandas/issues/21200""",pandas-dev/pandas,"['""Bug""', '""Difficulty Intermediate""', '""Effort Low""', '""Groupby""']","""closed""","possible, uinderstand group by "
"""https://github.com/pimutils/khal/issues/490""",pimutils/khal,"['""bug""', '""in progress""']","""closed""",return type check
"""https://github.com/pandas-dev/pandas/issues/15404""",pandas-dev/pandas,"['""Bug""', '""Difficulty Novice""', '""Effort Low""', '""IO SQL""']","""closed""",check for expectecd index type 
"""https://github.com/ansible/ansible-modules-core/issues/2186""",ansible/ansible-modules-core,"['""bug_report""', '""core_review""']","""closed""",no 
