files,language,blank,comment,code,"github.com/AlDanial/cloc v 1.84  T=0.05 s (718.8 files/s, 68749.9 lines/s)"
7,QML,42,54,900
14,Python,98,220,734
2,Markdown,143,0,588
1,PO File,77,92,166
6,Bourne Shell,28,59,129
2,C++,13,0,52
2,Qt Project,7,0,22
1,JavaScript,4,0,14
1,JSON,0,0,1
36,SUM,412,425,2606
