files,language,blank,comment,code,"github.com/AlDanial/cloc v 1.84  T=0.16 s (319.8 files/s, 64118.9 lines/s)"
21,Python,1314,2374,5617
8,Markdown,129,0,512
23,Bourne Shell,3,109,368
52,SUM,1446,2483,6497
